STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-28 17:53,FM-15,FEW:02 27 BKN:07 48 OVC:08 140,10.00,,77,25.0,71,21.7,68,20.0,74,14,120,20,30.02,,,30.05,0.00,30.05,,,,,,,,,,0707,1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-28 18:53,FM-15,FEW:02 32 BKN:07 48 OVC:08 140,10.00,,77,25.0,71,21.7,68,20.0,74,14,120,,30.02,1,,30.05,0.00,30.05,,,,,,,,,,0707,1802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-28 19:00,FM-12,26,,,77,25.0,71,21.7,68,20.0,74,14,120,,30.02,1,-0.01,30.05,,,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-28 19:53,FM-15,FEW:02 23 BKN:07 55 OVC:08 140,10.00,,77,25.0,70,21.4,67,19.4,71,17,130,23,30.02,,,30.06,0.00,30.05,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-28 20:53,FM-15,OVC:08 45,10.00,,77,25.0,70,21.4,67,19.4,71,15,120,,30.02,,,30.05,0.00,30.05,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-28 21:53,FM-15,FEW:02 29 SCT:04 44 SCT:04 150,10.00,,76,24.4,71,21.5,68,20.0,77,14,130,22,30.02,1,,30.06,0.00,30.05,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-28 22:00,FM-12,26,,,76,24.4,71,21.5,68,20.0,77,14,130,,30.02,1,-0.00,30.06,,,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-28 22:53,FM-15,FEW:02 25 SCT:04 45 BKN:07 80,10.00,,76,24.4,71,21.5,68,20.0,77,9,140,,30.04,,,30.07,0.00,30.07,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-28 23:53,FM-15,SCT:04 25 SCT:04 45 BKN:07 80,10.00,,76,24.4,71,21.9,69,20.6,79,11,130,,30.02,,,30.05,0.00,30.05,82,72,77,8.4,,,,0,12,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-28 23:59,SOD,,,,,,,,,,,,,,,,,,,,82,72,77,8.4,73,67,70,0,12,0707,1803,,0.00,,,30.09,30.11,16.3,33,130,26,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 00:53,FM-15,FEW:02 23 SCT:04 80 BKN:07 160,10.00,,76,24.4,71,21.9,69,20.6,79,13,150,,30.00,8,,30.03,0.00,30.03,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 01:00,FM-12,26,,,76,24.4,71,21.9,69,20.6,79,13,150,,30.00,8,+0.02,30.03,,,77,72,74,5.3,,,,0,9,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 01:53,FM-15,SCT:04 23 SCT:04 80 BKN:07 150,10.00,,75,23.9,71,21.7,69,20.6,82,13,140,,29.97,,,30.01,0.00,30.00,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 02:53,FM-15,SCT:04 25 SCT:04 80 BKN:07 110,10.00,,75,23.9,72,22.0,70,21.1,84,11,140,,29.95,,,29.98,0.00,29.98,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 03:53,FM-15,SCT:04 20 SCT:04 80 BKN:07 140,10.00,,75,23.9,72,22.0,70,21.1,84,14,150,,29.93,6,,29.96,0.00,29.96,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 04:00,FM-12,26,,,75,23.9,72,22.0,70,21.1,84,14,150,,29.93,6,+0.07,29.96,,,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 04:22,FM-16,BKN:07 18 BKN:07 80 OVC:08 160,10.00,,75,23.9,72,22.0,70,21.1,84,10,160,20,29.93,,,,,29.96,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 04:53,FM-15,BKN:07 18 BKN:07 80 OVC:08 160,10.00,,75,23.9,72,22.4,71,21.7,88,9,170,,29.93,,,29.96,0.00,29.96,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 05:53,FM-15,SCT:04 19 OVC:08 26,10.00,,76,24.4,73,22.6,71,21.7,85,10,190,,29.94,,,29.97,0.00,29.97,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 06:53,FM-15,SCT:04 15 BKN:07 20 OVC:08 48,10.00,,76,24.4,73,22.6,71,21.7,85,7,180,,29.95,3,,29.99,T,29.98,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 07:00,FM-12,15,,,76,24.4,73,22.6,71,21.7,85,7,180,,29.95,3,-0.02,29.99,,,82,75,79,10.3,,,,0,14,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 07:30,FM-16,FEW:02 14 SCT:04 25 BKN:07 80,10.00,,76,24.4,73,22.9,72,22.2,88,7,180,,29.96,,,,,29.99,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 07:53,FM-15,FEW:02 20 BKN:07 38 BKN:07 80,10.00,,76,24.4,73,22.9,72,22.2,88,8,200,,29.97,,,30.00,0.00,30.00,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 08:25,FM-16,FEW:02 19 BKN:07 25 BKN:07 55,10.00,-RA:02 |RA:61 |,76,24.4,73,22.9,72,22.2,88,9,190,,29.97,,,,T,30.00,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 08:53,FM-15,FEW:02 12 BKN:07 20 BKN:07 40,10.00,,77,25.0,74,23.5,73,22.8,88,11,200,,29.98,,,30.01,T,30.01,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 09:32,FM-16,BKN:07 13 BKN:07 17 OVC:08 31,7.00,-RA:02 |RA:61 |,77,25.0,74,23.5,73,22.8,88,8,200,21,29.98,,,,0.09,30.01,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 09:50,FM-16,FEW:02 12 SCT:04 20 BKN:07 85,10.00,,77,25.0,74,23.5,73,23.0,89,11,210,,29.98,,,,0.09,30.01,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 09:53,FM-15,FEW:02 12 SCT:04 20 BKN:07 80,10.00,,77,25.0,74,23.5,73,22.8,88,11,210,,29.98,1,,30.01,0.09,30.01,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 10:00,FM-12,15,,,77,25.0,74,23.5,73,22.8,88,11,210,,29.98,1,-0.01,30.01,,,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 10:51,FM-16,BKN:07 18,10.00,,81,27.0,75,24.2,73,23.0,79,11,210,,29.98,,,,,30.01,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 10:53,FM-15,BKN:07 17 BKN:07 80 BKN:07 250,10.00,,81,27.2,75,24.2,73,22.8,77,10,220,,29.98,,,30.01,0.00,30.01,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 11:50,FM-16,SCT:04 20 SCT:04 60 BKN:07 250,10.00,,82,28.0,76,24.3,73,23.0,74,11,240,,29.96,,,,T,29.99,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 11:53,FM-15,SCT:04 20 SCT:04 60 BKN:07 250,10.00,,82,27.8,76,24.3,73,22.8,74,10,240,,29.96,,,29.99,T,29.99,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 12:39,FM-16,BKN:07 26 BKN:07 50 OVC:08 250,10.00,,82,27.8,74,23.6,71,21.7,69,14,250,20,29.94,,,,,29.97,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 12:53,FM-15,SCT:04 20 BKN:07 27 BKN:07 50,10.00,|RA:61 |,78,25.6,74,23.3,72,22.2,82,13,270,21,29.94,8,,29.97,T,29.97,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 13:00,FM-12,26,,||RA:61,78,25.6,74,23.3,72,22.2,82,13,270,,29.94,8,+0.04,29.97,,,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 13:05,FM-16,SCT:04 20 SCT:04 40 OVC:08 250,10.00,,82,27.8,75,24.0,72,22.2,72,11,270,,29.93,,,,T,29.96,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 13:53,FM-15,FEW:02 25 FEW:02 45 BKN:07 250,10.00,,84,28.9,74,23.6,70,21.1,63,13,260,,29.91,,,29.94,0.00,29.94,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 14:53,FM-15,FEW:02 25 SCT:04 45 SCT:04 150,10.00,,83,28.3,72,22.4,67,19.4,59,15,240,23,29.89,,,29.92,0.00,29.92,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 15:53,FM-15,FEW:02 25 FEW:02 100 BKN:07 250,10.00,,81,27.2,72,22.4,68,20.0,65,11,250,20,29.89,5,,29.92,0.00,29.92,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 16:00,FM-12,26,,,81,27.2,72,22.4,68,20.0,65,11,250,,29.89,5,+0.04,29.92,,,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 16:53,FM-15,FEW:02 23 FEW:02 100 BKN:07 250,10.00,,79,26.1,71,21.7,67,19.4,67,9,260,,29.90,,,29.94,0.00,29.93,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 17:53,FM-15,FEW:02 23 FEW:02 150 BKN:07 250,10.00,,77,25.0,70,21.0,66,18.9,69,8,260,,29.92,,,29.95,0.00,29.95,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 18:53,FM-15,BKN:07 250,10.00,,76,24.4,70,21.2,67,19.4,74,8,260,,29.94,3,,29.97,0.00,29.97,,,,,,,,,,0707,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 19:00,FM-12,,,,76,24.4,70,21.2,67,19.4,74,8,260,,29.94,3,-0.04,29.97,,,,,,,,,,,,0706,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 19:53,FM-15,BKN:07 250,10.00,,74,23.3,69,20.8,67,19.4,79,9,280,,29.95,,,29.99,0.00,29.98,,,,,,,,,,0706,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 20:53,FM-15,BKN:07 250,10.00,,73,22.8,69,20.3,66,18.9,79,8,290,,29.97,,,30.01,0.00,30.00,,,,,,,,,,0706,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 21:53,FM-15,FEW:02 20 SCT:04 250,10.00,,71,21.7,68,19.9,66,18.9,84,7,300,,29.99,1,,30.02,0.00,30.02,,,,,,,,,,0706,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 22:00,FM-12,26,,,71,21.7,68,19.9,66,18.9,84,7,300,,29.99,1,-0.05,30.02,,,,,,,,,,,,0706,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 22:53,FM-15,FEW:02 15 SCT:04 30 BKN:07 250,10.00,,71,21.7,68,19.9,66,18.9,84,8,VRB,,29.99,,,30.03,0.00,30.02,,,,,,,,,,0706,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 23:15,FM-16,BKN:07 14 BKN:07 30,10.00,,70,21.1,67,19.4,65,18.3,84,10,320,16,30.00,,,,,30.03,,,,,,,,,,0706,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 23:53,FM-15,BKN:07 13 OVC:08 30,10.00,,68,20.0,65,18.3,63,17.2,84,7,310,,30.01,,,30.04,0.00,30.04,84,68,76,7.3,,,,0,11,0706,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-29 23:59,SOD,,,,,,,,,,,,,,,,,,,,84,68,76,7.3,79,69,72,0,11,0706,1803,RA:16,0.09,,,29.95,29.98,10.2,23,240,17,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-30 00:26,FM-16,BKN:07 15 OVC:08 35,10.00,,68,20.0,64,18.0,62,16.7,81,8,330,,30.01,,,,,30.04,,,,,,,,,,0706,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-30 00:51,FM-16,BKN:07 13 OVC:08 35,10.00,,66,19.0,64,17.9,63,17.0,88,10,VRB,,30.02,,,,,30.05,,,,,,,,,,0706,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-30 00:53,FM-15,OVC:08 13,10.00,,67,19.4,64,17.8,62,16.7,84,13,320,,30.02,2,,30.05,0.00,30.05,,,,,,,,,,0706,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-30 01:00,FM-12,15,,,67,19.4,64,17.8,62,16.7,84,13,320,,30.02,2,-0.03,30.05,,,76,67,71,2.3,,,,0,6,0706,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-30 01:53,FM-15,OVC:08 11,10.00,,66,18.9,64,17.5,62,16.7,87,9,330,,30.01,,,30.04,0.00,30.04,,,,,,,,,,0706,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-30 02:17,FM-16,OVC:08 9,10.00,,66,18.9,64,17.5,62,16.7,87,7,320,16,30.01,,,,,30.04,,,,,,,,,,0706,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-30 02:53,FM-15,OVC:08 9,10.00,,66,18.9,64,17.5,62,16.7,87,10,320,20,30.00,,,30.04,0.00,30.03,,,,,,,,,,0706,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-01-30 03:53,FM-15,OVC:08 10,10.00,,65,18.3,63,17.0,61,16.1,87,16,330,23,30.02,5,,30.05,0.00,30.05,,,,,,,,,,0706,1803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
